img_117: 13,54,13,4,291,4,291,54,0.878
img_117: 239,185,239,136,397,136,397,185,0.859
img_117: 420,187,420,135,621,135,621,187,0.844
img_117: 314,51,314,1,517,1,517,51,0.841
img_118: 108,465,108,430,310,430,310,465,0.841
img_118: 185,382,185,311,554,311,554,382,0.82
img_118: 76,377,76,310,202,310,202,377,0.814
img_118: 334,465,334,431,541,431,541,465,0.777
img_118: 157,422,157,388,334,388,334,422,0.77
img_119: 317,408,317,338,592,338,592,408,0.968
img_119: 81,413,81,343,263,343,263,413,0.924
img_119: 460,313,460,264,631,264,631,313,0.893
img_119: 31,318,31,253,249,253,249,318,0.863
img_119: 271,314,271,259,439,259,439,314,0.843
img_12: 1373,941,1157,941,1157,895,1373,895,0.986
img_12: 1432,944,1432,900,1629,900,1629,944,0.974
img_12: 908,934,908,890,1126,890,1126,934,0.97
img_12: 1601,946,1601,904,1635,904,1635,946,0.603
img_120: 316,450,316,415,336,415,336,450,0.984
img_120: 346,385,346,351,365,351,365,385,0.98
img_120: 405,386,405,352,424,352,424,386,0.98
img_120: 600,385,580,385,580,355,600,355,0.962
img_120: 436,451,436,416,454,416,454,451,0.955
img_120: 486,451,465,451,465,417,486,417,0.948
img_120: 605,454,584,454,584,419,605,419,0.936
img_120: 571,388,550,388,550,354,571,354,0.913
img_120: 541,387,522,387,522,353,541,353,0.91
img_120: 128,386,18,386,18,346,128,346,0.909
img_120: 638,454,616,454,616,420,638,420,0.868
img_120: 424,449,405,449,405,416,424,416,0.858
img_120: 15,448,15,399,255,399,255,448,0.849
img_120: 330,380,323,380,323,351,330,351,0.767
img_120: 515,452,496,452,496,418,515,418,0.711
img_120: 447,384,440,384,440,356,447,356,0.692
img_120: 610,388,610,356,631,356,631,388,0.607
img_120: 523,384,523,355,631,355,631,384,0.538
img_121: 156,443,156,353,502,353,502,443,0.871
img_121: 369,249,369,157,608,157,608,249,0.865
img_121: 235,318,235,260,418,260,418,318,0.81
img_121: 7,233,7,136,317,136,317,233,0.753
img_122: 286,367,251,367,251,351,286,351,0.992
img_122: 184,247,184,230,245,230,245,247,0.955
img_122: 242,309,242,292,294,292,294,309,0.942
img_122: 185,223,185,207,243,207,243,223,0.923
img_122: 232,306,192,306,192,291,232,291,0.921
img_122: 258,245,258,222,309,222,309,245,0.915
img_122: 163,367,163,348,242,348,242,367,0.908
img_123: 57,545,57,330,723,330,723,545,0.892
img_123: 728,548,728,331,1250,331,1250,548,0.759
img_124: 247,454,247,429,300,429,300,454,0.975
img_124: 404,353,276,353,276,331,404,331,0.96
img_124: 324,402,286,402,286,378,324,378,0.954
img_124: 342,400,342,381,394,381,394,400,0.912
img_124: 353,446,353,423,431,423,431,446,0.839
img_125: 805,435,805,366,988,366,988,435,0.965
img_125: 834,513,742,513,742,479,834,479,0.948
img_125: 708,432,302,432,302,366,708,366,0.933
img_125: 616,511,616,479,682,479,682,511,0.847
img_125: 452,516,452,476,710,476,710,516,0.737
img_126: 702,489,662,489,662,472,702,472,0.995
img_126: 696,441,696,426,751,426,751,441,0.979
img_126: 635,465,635,449,654,449,654,465,0.979
img_126: 548,489,548,471,650,471,650,489,0.969
img_126: 669,741,652,741,652,715,669,715,0.964
img_126: 664,442,664,423,682,423,682,442,0.954
img_126: 609,559,609,544,665,544,665,559,0.952
img_126: 608,535,608,515,711,515,711,535,0.935
img_126: 655,441,549,441,549,422,655,422,0.89
img_126: 581,466,581,447,623,447,623,466,0.789
img_126: 487,469,487,439,535,439,535,469,0.628
img_126: 758,555,720,555,720,525,758,525,0.537
img_127: 921,788,921,760,1000,760,1000,788,0.892
img_127: 913,751,913,718,1012,718,1012,751,0.873
img_127: 888,709,888,673,1036,673,1036,709,0.807
img_13: 40,325,40,172,394,172,394,325,0.909
img_13: 270,481,270,364,411,364,411,481,0.545
img_130: 866,381,712,366,717,310,871,326,0.965
img_130: 633,342,633,307,687,307,687,342,0.964
img_130: 601,346,290,308,299,233,610,272,0.889
img_130: 629,474,629,419,756,419,756,474,0.84
img_130: 291,452,291,373,598,373,598,452,0.799
img_130: 469,612,461,524,769,495,778,584,0.796
img_130: 553,395,553,345,610,345,610,395,0.684
img_130: 463,670,463,613,615,613,615,670,0.658
img_130: 520,392,289,365,297,298,528,325,0.621
img_131: 200,822,200,177,1242,177,1242,822,0.9
img_132: 367,458,337,458,337,429,367,429,0.988
img_132: 168,744,168,725,210,725,210,744,0.987
img_132: 64,907,64,880,317,880,317,907,0.979
img_132: 380,455,380,433,478,433,478,455,0.971
img_132: 320,745,320,724,398,724,398,745,0.968
img_132: 208,656,168,656,168,636,208,636,0.965
img_132: 282,799,282,780,349,780,349,799,0.965
img_132: 174,457,174,430,327,430,327,457,0.963
img_132: 477,855,421,855,421,833,477,833,0.961
img_132: 260,853,260,833,305,833,305,853,0.958
img_132: 210,606,168,606,168,583,210,583,0.958
img_132: 170,852,170,832,245,832,245,852,0.941
img_132: 220,657,220,636,312,636,312,657,0.941
img_132: 173,1009,173,988,291,988,291,1009,0.932
img_132: 518,910,427,910,427,885,518,885,0.931
img_132: 258,715,166,715,166,692,258,692,0.928
img_132: 405,854,321,854,321,832,405,832,0.928
img_132: 409,908,341,908,341,884,409,884,0.919
img_132: 412,746,412,727,500,727,500,746,0.916
img_132: 225,605,225,583,315,583,315,605,0.915
img_132: 400,715,400,693,489,693,489,715,0.908
img_132: 381,714,273,714,273,688,381,688,0.884
img_132: 268,799,168,799,168,777,268,777,0.879
img_132: 309,746,220,746,220,723,309,723,0.772
img_133: 867,682,867,646,986,646,986,682,0.794
img_134: 433,587,433,432,914,432,914,587,0.793
img_134: 740,958,740,449,1242,449,1242,958,0.547
img_135: 200,241,200,172,521,172,521,241,0.923
img_135: 216,348,216,289,350,289,350,348,0.878
img_135: 506,333,384,333,384,289,506,289,0.869
img_136: 358,346,358,151,1234,151,1234,346,0.975
img_136: 404,410,404,336,757,336,757,410,0.723
img_137: 627,532,627,461,761,461,761,532,0.93
img_138: 233,586,233,351,1203,351,1203,586,0.965
img_139: 67,538,67,172,1196,172,1196,538,0.973
img_139: 460,874,460,772,743,772,743,874,0.953
img_139: 536,644,509,644,509,588,536,588,0.911
img_139: 78,653,78,590,268,590,268,653,0.618
img_139: 505,648,505,585,669,585,669,648,0.547
img_139: 873,652,873,572,1232,572,1232,652,0.533
img_14: 367,130,337,130,337,110,367,110,0.993
img_14: 288,277,288,262,303,262,303,277,0.99
img_14: 214,70,214,36,413,36,413,70,0.97
img_14: 167,232,167,211,183,211,183,232,0.963
img_14: 463,276,435,276,435,263,463,263,0.96
img_14: 219,181,182,181,182,161,219,161,0.953
img_14: 237,181,237,161,254,161,254,181,0.946
img_14: 472,276,472,263,510,263,510,276,0.943
img_14: 121,275,121,261,168,261,168,275,0.942
img_14: 279,276,250,276,250,263,279,263,0.926
img_14: 151,233,121,233,121,207,151,207,0.909
img_14: 340,234,340,204,507,204,507,234,0.901
img_14: 313,277,313,262,337,262,337,277,0.897
img_14: 470,182,470,160,528,160,528,182,0.896
img_14: 241,440,241,421,312,421,312,440,0.891
img_14: 179,277,179,261,240,261,240,277,0.886
img_14: 124,138,124,102,312,102,312,138,0.876
img_14: 426,277,346,277,346,262,426,262,0.869
img_14: 20,182,20,153,162,153,162,182,0.859
img_14: 212,412,212,393,267,393,267,412,0.859
img_14: 545,180,545,153,608,153,608,180,0.856
img_14: 386,132,386,104,512,104,512,132,0.778
img_14: 321,437,321,422,391,422,391,437,0.75
img_14: 397,180,397,153,455,153,455,180,0.722
img_14: 381,182,270,182,270,153,381,153,0.712
img_14: 198,232,198,203,325,203,325,232,0.691
img_140: 540,894,540,840,672,840,672,894,0.792
img_140: 714,763,714,717,787,717,787,763,0.728
img_140: 716,827,432,827,432,764,716,764,0.687
img_140: 737,836,737,783,887,783,887,836,0.681
img_140: 439,690,439,617,772,617,772,690,0.656
img_140: 662,753,432,753,432,686,662,686,0.551
img_141: 698,710,636,710,636,685,698,685,0.947
img_141: 476,318,334,318,334,290,476,290,0.901
img_141: 32,384,32,286,266,286,266,384,0.877
img_142: 479,694,479,604,1226,604,1226,694,0.741
img_143: 556,601,556,532,716,532,716,601,0.896
img_143: 541,533,541,153,747,154,747,533,0.588
img_144: 368,911,368,861,673,861,673,911,0.909
img_144: 288,835,288,784,659,784,659,835,0.891
img_144: 731,831,731,783,973,783,973,831,0.861
img_144: 732,904,732,857,885,857,885,904,0.846
img_145: 115,534,115,438,1082,438,1082,534,0.9
img_146: 230,322,230,266,588,266,588,322,0.828
img_146: 54,323,54,268,254,268,254,323,0.689
img_146: 9,121,9,3,464,3,464,121,0.623
img_147: 647,868,647,719,1232,719,1232,868,0.901
img_147: 67,859,67,725,569,725,569,859,0.775
img_147: 651,856,651,723,767,723,767,856,0.741
img_148: 269,316,269,129,716,129,716,316,0.712
img_148: 223,525,223,339,535,339,535,525,0.7
img_148: 429,1034,176,1017,235,110,489,127,0.553
img_148: 208,695,208,625,248,625,248,695,0.534
img_149: 105,1191,105,1166,127,1166,127,1191,0.932
img_149: 166,1200,166,1146,247,1146,247,1200,0.908
img_149: 516,1204,516,1139,672,1139,672,1204,0.667
img_149: 257,1201,257,1140,494,1140,494,1201,0.592
img_15: 128,284,128,184,600,184,600,284,0.951
img_15: 430,313,430,278,600,278,600,313,0.604
img_150: 788,658,788,597,951,597,951,658,0.967
img_151: 23,317,23,37,420,37,420,317,0.943
img_151: 324,419,324,10,401,10,401,419,0.774
img_151: 191,396,191,33,264,33,264,396,0.75
img_151: 43,568,43,367,388,367,388,568,0.717
img_151: 40,550,40,12,148,12,148,550,0.585
img_152: 193,182,193,149,212,149,212,182,0.985
img_152: 46,437,46,379,403,379,403,437,0.932
img_152: 37,296,37,246,423,246,423,296,0.92
img_152: 19,438,4,438,4,428,19,428,0.865
img_152: 111,365,111,314,323,314,323,365,0.804
img_153: 275,263,275,211,556,211,556,263,0.944
img_153: 46,258,46,207,244,207,244,258,0.856
img_153: 511,479,511,458,607,458,607,479,0.765
img_153: 85,206,50,206,50,193,85,193,0.763
img_154: 201,512,201,498,226,498,226,512,0.995
img_154: 233,511,233,495,298,495,298,511,0.934
img_154: 205,272,205,265,255,265,255,272,0.703
img_155: 19,265,19,217,193,217,193,265,0.627
img_156: 181,259,46,259,46,206,181,206,0.909
img_156: 306,256,306,202,383,202,383,256,0.692
img_156: 46,257,46,200,542,200,542,257,0.59
img_157: 80,196,80,172,175,172,175,196,0.93
img_157: 233,228,195,228,195,210,233,210,0.894
img_157: 184,223,145,223,145,205,184,205,0.875
img_157: 283,214,196,205,198,182,285,191,0.751
img_158: 184,74,184,7,469,7,469,74,0.962
img_158: 244,239,244,200,445,200,445,239,0.842
img_158: 179,406,179,356,450,356,450,406,0.805
img_158: 189,258,189,249,227,249,227,258,0.657
img_159: 67,311,29,311,29,287,67,287,0.948
img_159: 158,319,102,319,102,292,158,292,0.924
img_159: 78,313,78,290,91,290,91,313,0.92
img_160: 60,321,38,154,482,94,504,261,0.98
img_161: 65,342,65,281,413,281,413,342,0.872
img_161: 73,270,73,204,405,204,405,270,0.826
img_162: 639,478,544,478,544,451,639,451,0.882
img_162: 317,478,317,444,452,444,452,478,0.858
img_163: 291,175,291,96,348,96,348,175,0.903
img_163: 550,175,516,175,516,160,550,160,0.884
img_163: 400,171,400,152,510,152,510,171,0.842
img_163: 399,166,399,152,418,152,418,166,0.66
img_164: 244,121,218,121,218,94,244,94,0.917
img_165: 236,237,175,237,175,206,236,206,0.897
img_165: 397,242,317,242,317,216,397,216,0.782
img_165: 537,242,413,242,413,217,537,217,0.765
img_165: 255,245,255,215,301,215,301,245,0.675
img_166: 503,286,503,223,539,223,539,286,0.869
img_166: 7,297,7,222,163,222,163,297,0.782
img_166: 237,314,237,297,281,297,281,314,0.731
img_167: 386,167,386,158,420,158,420,167,0.941
img_168: 184,293,184,259,501,259,501,293,0.598
img_169: 248,320,248,307,307,307,307,320,0.932
img_169: 321,300,298,300,298,286,321,286,0.922
img_169: 293,303,234,303,234,283,293,283,0.896
img_169: 235,339,235,326,265,326,265,339,0.895
img_169: 271,345,271,328,320,328,320,345,0.84
img_17: 1506,2371,1409,2371,1409,2307,1506,2307,0.99
img_17: 241,1656,241,1552,925,1552,925,1656,0.938
img_17: 1979,983,1979,886,2533,886,2533,983,0.922
img_17: 279,1423,279,1317,905,1317,905,1423,0.918
img_17: 290,1195,290,1085,942,1085,942,1195,0.91
img_17: 902,2365,902,2304,1020,2304,1020,2365,0.897
img_17: 290,972,290,867,914,867,914,972,0.881
img_17: 1159,1919,1159,783,1606,783,1606,1919,0.855
img_17: 252,1896,252,1782,858,1782,858,1896,0.814
img_17: 258,2567,258,2266,1630,2266,1630,2567,0.616
img_170: 491,314,491,298,526,298,526,314,0.942
img_170: 290,188,290,177,332,177,332,188,0.941
img_170: 464,313,464,301,480,301,480,313,0.924
img_170: 584,321,537,321,537,299,584,299,0.899
img_170: 297,170,297,159,326,159,326,170,0.872
img_170: 327,211,298,211,298,203,327,203,0.861
img_170: 325,310,325,286,444,286,444,310,0.846
img_170: 244,311,244,289,313,289,313,311,0.811
img_171: 626,403,138,403,138,346,626,346,0.823
img_172: 182,336,182,303,252,303,252,336,0.961
img_172: 286,336,286,299,535,299,535,336,0.961
img_172: 356,377,185,377,185,350,356,350,0.865
img_172: 255,261,255,71,466,71,466,261,0.82
img_172: 532,376,376,376,376,351,532,351,0.819
img_173: 147,274,147,263,245,263,245,274,0.86
img_173: 38,273,38,261,137,261,137,273,0.852
img_173: 256,275,256,261,331,261,331,275,0.756
img_174: 516,229,516,214,560,214,560,229,0.991
img_174: 573,227,573,212,617,212,617,227,0.954
img_175: 221,297,198,297,198,289,221,289,0.962
img_175: 283,297,252,297,252,289,283,289,0.89
img_175: 297,223,297,203,330,203,330,223,0.875
img_175: 246,296,225,296,225,289,246,289,0.852
img_175: 286,226,230,226,230,201,286,201,0.852
img_176: 139,187,139,149,392,149,392,187,0.797
img_176: 94,183,94,149,194,149,194,183,0.644
img_177: 238,283,238,264,297,264,297,283,0.945
img_177: 304,282,304,262,313,262,313,282,0.896
img_177: 387,280,319,280,319,263,387,263,0.863
img_177: 341,313,341,294,379,294,379,313,0.822
img_177: 173,245,173,190,306,190,306,245,0.717
img_177: 27,276,1,276,1,262,27,262,0.717
img_177: 325,317,249,317,249,297,325,297,0.672
img_177: 321,246,321,201,424,201,424,246,0.564
img_178: 480,154,465,154,465,142,480,142,0.986
img_178: 415,298,415,189,487,189,487,298,0.94
img_178: 371,174,371,163,401,163,401,174,0.934
img_178: 409,174,409,160,473,160,473,174,0.932
img_178: 487,153,487,141,537,141,537,153,0.918
img_178: 372,154,372,140,457,140,457,154,0.902
img_178: 505,172,481,172,481,161,505,161,0.846
img_18: 302,284,302,248,388,248,388,284,0.945
img_18: 477,337,346,337,346,297,477,297,0.844
img_18: 413,291,413,255,517,255,517,291,0.784
img_18: 512,244,322,244,322,195,512,195,0.777
img_180: 579,844,579,783,754,783,754,844,0.81
img_180: 603,751,603,674,738,674,738,751,0.798
img_181: 683,457,626,457,626,414,683,414,0.968
img_181: 256,458,256,410,593,410,593,458,0.926
img_181: 740,537,740,497,855,497,855,537,0.887
img_181: 698,469,698,412,1025,412,1025,469,0.82
img_181: 483,542,483,494,704,494,704,542,0.806
img_182: 293,548,293,441,562,441,562,548,0.905
img_183: 35,365,35,331,287,331,287,365,0.756
img_183: 279,377,279,337,505,337,505,377,0.649
img_184: 559,585,559,475,887,475,887,585,0.936
img_184: 488,719,488,616,909,616,909,719,0.896
img_184: 483,258,483,176,931,176,931,258,0.832
img_184: 478,142,478,66,940,67,940,142,0.674
img_185: 180,603,135,603,135,579,180,579,0.994
img_185: 411,598,411,553,610,553,610,598,0.945
img_185: 361,611,209,611,209,562,361,562,0.929
img_187: 66,194,66,89,466,90,466,194,0.92
img_187: 284,218,284,42,876,42,876,218,0.724
img_188: 77,402,77,334,157,334,157,402,0.971
img_188: 322,406,191,406,191,337,322,337,0.944
img_188: 629,431,498,425,502,339,633,345,0.852
img_188: 363,407,363,360,475,360,475,407,0.814
img_189: 93,193,93,117,541,117,541,193,0.765
img_189: 93,245,93,206,256,206,256,245,0.719
img_189: 296,249,296,207,525,207,525,249,0.687
img_19: 1072,381,1072,356,1093,356,1093,381,0.96
img_19: 513,680,513,607,793,607,793,680,0.897
img_19: 1023,382,1023,357,1044,357,1044,382,0.751
img_19: 514,499,514,428,740,428,740,499,0.655
img_19: 524,594,524,367,958,367,958,594,0.59
img_19: 513,584,513,513,832,513,832,584,0.578
img_19: 1158,378,1158,355,1175,355,1175,378,0.522
img_190: 53,628,53,616,88,616,88,628,0.97
img_190: 17,629,17,618,44,618,44,629,0.955
img_190: 135,458,135,425,251,425,251,458,0.868
img_190: 200,319,119,319,119,297,200,297,0.86
img_190: 252,405,252,388,272,388,272,405,0.855
img_190: 211,315,211,288,271,288,271,315,0.852
img_190: 198,360,198,330,262,330,262,360,0.829
img_190: 123,364,123,338,184,338,184,364,0.82
img_191: 82,218,82,102,553,102,553,218,0.886
img_191: 316,391,316,274,615,274,615,391,0.839
img_191: 20,395,20,279,266,279,266,395,0.697
img_192: 302,380,302,327,611,327,611,380,0.98
img_192: 1,387,1,330,238,330,238,387,0.843
img_193: 635,311,579,311,579,278,635,278,0.985
img_193: 751,358,751,326,821,326,821,358,0.955
img_193: 581,363,581,329,730,329,730,363,0.952
img_193: 583,408,583,376,681,376,681,408,0.903
img_193: 654,312,654,278,827,278,827,312,0.763
img_194: 272,136,272,93,347,93,347,136,0.96
img_194: 87,247,87,153,336,153,336,247,0.842
img_194: 58,369,58,268,466,268,466,369,0.821
img_194: 378,135,378,96,517,96,517,135,0.776
img_195: 212,382,212,366,239,366,239,382,0.949
img_195: 68,337,68,317,89,317,89,337,0.881
img_195: 163,194,163,62,412,62,412,194,0.839
img_195: 202,338,202,316,352,316,352,338,0.781
img_195: 260,388,260,353,454,353,454,388,0.76
img_195: 187,390,16,390,16,356,187,356,0.681
img_195: 96,336,96,319,141,319,141,336,0.563
img_196: 149,532,139,532,139,524,149,524,0.997
img_196: 201,536,158,536,158,525,201,525,0.944
img_196: 54,527,54,517,76,517,76,527,0.915
img_196: 87,504,53,504,53,495,87,495,0.88
img_196: 82,532,82,518,131,518,131,532,0.721
img_196: 169,510,97,510,97,498,169,498,0.687
img_197: 313,24,287,24,287,11,313,11,0.982
img_197: 211,82,211,63,306,63,306,82,0.949
img_197: 187,21,187,5,272,5,272,21,0.945
img_197: 327,27,327,10,456,10,456,27,0.915
img_197: 321,84,321,65,432,65,432,84,0.891
img_198: 261,968,239,968,239,955,261,955,0.987
img_198: 115,970,115,951,226,951,226,970,0.976
img_198: 371,969,270,969,270,949,371,949,0.949
img_198: 226,930,226,911,311,911,311,930,0.909
img_198: 115,929,115,913,212,913,212,929,0.881
img_198: 64,952,64,921,84,921,84,952,0.705
img_199: 264,157,264,99,412,99,412,157,0.702
img_199: 245,508,245,297,392,297,392,508,0.701
img_199: 755,793,447,780,457,540,765,553,0.61
img_2: 26,394,26,225,469,225,469,394,0.906
img_20: 433,687,433,605,630,605,630,687,0.886
img_20: 1027,652,432,618,439,492,1035,526,0.718
img_20: 166,684,166,477,337,477,337,684,0.6
img_200: 229,359,229,338,297,338,297,359,0.968
img_200: 305,357,304,330,460,326,461,353,0.824
img_201: 122,455,122,425,197,425,197,455,0.928
img_201: 74,207,74,193,145,193,145,207,0.894
img_201: 99,304,99,267,163,267,163,304,0.869
img_201: 152,208,152,196,243,196,243,208,0.828
img_201: 186,315,186,280,265,280,265,315,0.799
img_201: 290,307,290,270,413,270,413,307,0.79
img_201: 114,390,114,352,284,352,284,390,0.752
img_201: 526,391,310,391,310,355,526,355,0.748
img_201: 437,318,437,277,604,277,604,318,0.687
img_201: 215,464,213,434,333,428,335,459,0.622
img_202: 243,186,243,148,383,148,383,186,0.895
img_202: 66,379,66,243,634,243,634,379,0.76
img_203: 40,398,40,300,565,300,565,398,0.938
img_203: 201,125,201,46,430,46,430,125,0.826
img_203: 81,255,81,162,563,162,563,255,0.747
img_204: 382,467,382,446,482,446,482,467,0.981
img_204: 135,363,36,363,36,324,135,324,0.965
img_204: 493,467,493,446,635,446,635,467,0.956
img_204: 93,416,93,382,221,382,221,416,0.916
img_204: 175,361,175,321,298,321,298,361,0.72
img_205: 372,217,372,203,383,203,383,217,0.986
img_205: 306,221,306,203,362,203,362,221,0.963
img_205: 367,242,306,242,306,227,367,227,0.933
img_205: 311,199,311,191,369,191,369,199,0.861
img_205: 300,264,300,247,358,247,358,264,0.645
img_206: 73,603,73,581,200,581,200,603,0.953
img_206: 1042,608,1042,587,1175,587,1175,608,0.664
img_207: 905,519,826,519,826,485,905,485,0.978
img_207: 435,522,435,483,789,483,789,522,0.949
img_207: 437,464,437,430,534,430,534,464,0.928
img_207: 566,468,566,433,752,433,752,468,0.907
img_208: 77,786,77,659,642,659,642,786,0.929
img_208: 662,793,662,670,1248,670,1248,793,0.927
img_209: 233,567,233,545,363,545,363,567,0.989
img_209: 436,570,380,570,380,548,436,548,0.972
img_209: 447,574,447,550,530,550,530,574,0.914
img_209: 201,344,201,117,581,117,581,344,0.764
img_21: 74,443,74,421,189,421,189,443,0.937
img_21: 424,442,424,414,541,414,541,442,0.925
img_21: 165,89,102,89,102,52,165,52,0.9
img_21: 363,288,363,256,483,256,483,288,0.894
img_21: 181,94,181,47,506,48,506,94,0.887
img_21: 233,208,233,175,355,175,355,208,0.856
img_21: 125,290,125,249,277,249,277,290,0.854
img_21: 379,147,291,147,291,109,379,109,0.843
img_21: 300,344,262,344,262,308,300,308,0.836
img_21: 209,449,209,419,404,419,404,449,0.8
img_21: 488,147,402,147,402,109,488,109,0.789
img_21: 74,355,74,310,233,310,233,355,0.759
img_21: 149,155,149,112,268,112,268,155,0.693
img_21: 344,288,298,288,298,253,344,253,0.648
img_21: 329,354,329,307,551,307,551,354,0.588
img_210: 620,484,620,456,759,456,759,484,0.974
img_210: 429,482,429,455,598,455,598,482,0.968
img_210: 781,487,781,461,933,461,933,487,0.951
img_211: 566,555,566,508,717,508,717,555,0.917
img_211: 558,375,558,348,721,348,721,375,0.894
img_211: 527,472,527,427,754,427,754,472,0.887
img_212: 131,243,131,212,201,212,201,243,0.897
img_212: 204,280,130,280,130,254,204,254,0.848
img_213: 480,758,233,758,233,714,480,714,0.964
img_213: 223,555,223,482,501,482,501,555,0.912
img_213: 467,695,250,695,250,650,467,650,0.901
img_213: 306,625,306,589,417,589,417,625,0.876
img_214: 928,300,928,277,1023,277,1023,300,0.99
img_214: 889,193,889,160,970,160,970,193,0.935
img_214: 1055,193,980,193,980,167,1055,167,0.874
img_214: 1049,257,895,257,895,229,1049,229,0.85
img_214: 194,121,1,94,12,22,204,50,0.681
img_214: 20,195,20,149,205,149,205,195,0.598
img_215: 598,919,598,852,1102,852,1102,919,0.979
img_215: 56,777,56,501,1080,501,1080,777,0.905
img_215: 97,913,97,838,437,838,437,913,0.903
img_216: 467,420,467,357,510,357,510,420,0.967
img_216: 657,420,551,420,551,361,657,361,0.775
img_217: 877,389,877,351,1015,351,1015,389,0.979
img_217: 447,501,447,454,610,454,610,501,0.972
img_217: 707,497,707,451,913,451,913,497,0.915
img_217: 333,408,333,358,796,358,796,408,0.891
img_218: 596,369,596,159,1034,160,1034,369,0.729
img_219: 941,344,842,344,842,300,941,300,0.95
img_219: 275,309,275,231,400,231,400,309,0.942
img_219: 470,324,470,245,592,245,592,324,0.91
img_219: 917,288,917,222,1115,222,1115,288,0.68
img_219: 815,139,815,22,921,22,921,139,0.653
img_22: 351,289,331,289,331,279,351,279,0.94
img_22: 373,289,358,289,358,279,373,279,0.929
img_22: 421,291,377,291,377,281,421,281,0.855
img_22: 209,245,209,171,486,171,486,245,0.853
